2020-06-04 11:49:57,b'KAPAL OTOK2 20rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/R8FEcxjOhw'
2020-06-04 09:11:49,"b'""Dunia tak lagi sama dan tak selamanya memihak Kita, di saat Kita mau berusaha di situlah kebahagiaan akan indah pa\xe2\x80\xa6 https://t.co/7yeRoKKL1N'"
2020-06-04 09:05:57,"b'""Berbaiksangkalah kepada Allah dalam situasi apapun, sebab Tuhan tiada memberi cobaan melebihi batas kemampuan""\n\nIn\xe2\x80\xa6 https://t.co/q88cNMrhPo'"
2020-06-04 08:28:26,b'#wisataaceh #wisatasemarang #wisatajogja hotel di yogyakarta sekitar kaliurang KLIK https://t.co/zrZq2CGei6'
2020-06-04 07:15:01,b'Terkadang harus menjaga jarak agar tidak berharap lebih \xe2\x98\xba\xef\xb8\x8f\n#gumukpasir \n#gumukpasirparangkusumo \n#parangtritis\xe2\x80\xa6 https://t.co/fLvw1dE1aC'
2020-06-04 06:17:59,b'CLOROT 3rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/XLKm1b0DDy'
2020-06-04 06:10:05,b'KWACI GADJAH 25rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/5bqquSMqsp'
2020-06-04 05:01:06,b'RT @IDKedaiOmChan: mau pesan apa? SEMUA TERSEDIA....\n\nbisa order via wa 0858 7503 0973 @gofoodindonesia @GrabFood atau ojek online lainnya\xe2\x80\xa6'
2020-06-04 04:43:17,b'mau pesan apa? SEMUA TERSEDIA....\n\nbisa order via wa 0858 7503 0973 @gofoodindonesia @GrabFood atau ojek online lai\xe2\x80\xa6 https://t.co/k1yFcdN6kv'
2020-06-04 03:40:10,b'Reposted from @malioboro_insta Kemaren sore....\nSudah ada beberapa pedagang kakilima yang buka....\n.\n#wisatajogja\xe2\x80\xa6 https://t.co/X0zDPArcqT'
2020-06-04 00:32:05,b'Berburu sunrise dgn pose foto kayak gini di #GunungMerapi mau ga gaes..\n\nCome n Travel with Me\n#Jogja #NewNormal\xe2\x80\xa6 https://t.co/jKBrAY0Gx9'
2020-06-03 20:15:02,"b'Masih dirumah aja belum boleh kemana mana, mau liburan ke jogja/tempat lainnya pun juga blm boleh\nFix yang bs kita\xe2\x80\xa6 https://t.co/6amO2gE1oD'"
2020-06-03 17:52:26,b'Kangen jajanan pasar yang seperti ini #kulinerjogja #wisatajogja #wisatakulinerjogja https://t.co/gWrmxkjKTp'
2020-06-03 12:35:08,b'MAINAN PERMEN KECOA 3rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/t5Gx2IbFYy'
2020-06-03 12:30:29,b'TAPE ROBOT 3rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/rosVZC9NfR'
2020-06-03 12:26:03,b'GANGSING KAYU 5rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/ey5dbUXUwQ'
